timestamp_s,follower_id,leader_id,follower_type,leader_type,xs,ys,xl,yl,Lx_m,Ly_m,v_follower_mps,v_leader_mps,leader_length_m,a_follower_mps2,a_leader_mps2,leader_rank
206.933,726,1029,truck,car,11.0625,4.8004,18.4859,4.2079,2.9234,-1.5575,0.0174,0.8585,4.5,-0.0003,-0.1655,1
207.0,999,858,bus,car,4.6686,3.8152,24.7299,3.8053,15.5613,-2.1401,0.0689,0.0306,4.5,-0.0002,-0.0029,1
207.0,1005,1021,car,bus,16.7489,13.641,31.982,12.3325,3.2331,-0.8415,4.9283,7.3977,12.0,1.7196,20.7628,1
207.033,1030,1035,truck,car,5.361,5.232,15.1698,3.7021,5.3088,-0.6201,2.3835,0.9626,4.5,-0.192,0.0311,1
207.033,1030,1015,truck,car,5.361,5.232,20.7984,4.9786,10.9374,-1.8966,2.3835,1.6997,4.5,-0.192,0.6102,2
207.033,1035,1015,car,car,15.1698,3.7021,20.7984,4.9786,1.1286,-0.5235,0.9626,1.6997,4.5,0.0311,0.6102,1
207.067,1023,1031,car,car,16.4973,6.803,18.2168,5.8264,-2.7805,-0.8234,1.8865,1.4397,4.5,2.1869,0.4605,1
207.1,1028,1024,truck,car,7.273,5.665,15.0269,5.3724,3.2539,-1.8574,2.61,1.4361,4.5,-11.3108,0.509,1
207.133,726,1029,truck,car,11.0614,4.7971,18.582,4.3542,3.0206,-1.7071,0.0173,0.9267,4.5,-0.0005,0.8648,1
207.233,1013,1027,truck,truck,22.2533,8.957,27.05,11.5115,-3.2033,0.0545,3.7011,6.6227,8.0,0.8536,35.4357,1
207.233,1030,1035,truck,car,5.868,4.9595,15.1711,3.8948,4.8031,-1.0853,3.1754,0.963,4.5,-4.4126,-0.0278,1
207.233,1030,1015,truck,car,5.868,4.9595,21.0147,5.2546,10.6467,-1.8549,3.1754,1.7989,4.5,-4.4126,0.383,2
207.233,1035,1015,car,car,15.1711,3.8948,21.0147,5.2546,1.3436,-0.4402,0.963,1.7989,4.5,-0.0278,0.383,1
207.267,1023,1031,car,car,16.5913,7.197,18.3147,6.1045,-2.7766,-0.7075,2.0838,1.4997,4.5,-0.215,0.1386,1
207.3,999,1028,bus,truck,4.6893,3.8141,7.6775,5.3965,-5.0118,-0.9176,0.0688,3.1956,8.0,-0.0003,17.239,1
207.3,999,1024,bus,car,4.6893,3.8141,15.0126,5.6683,5.8233,-0.2958,0.0688,1.5181,4.5,-0.0003,0.2727,2
207.3,1028,1024,truck,car,7.6775,5.3965,15.0126,5.6683,2.8351,-1.8782,3.1956,1.5181,4.5,17.239,0.2727,1
207.3,1036,999,bus,bus,3.3297,5.7562,4.6893,3.8141,-10.6404,-0.5579,2.0462,0.0688,12.0,-0.0069,-0.0003,1
207.3,1036,1028,bus,truck,3.3297,5.7562,7.6775,5.3965,-3.6522,-2.1403,2.0462,3.1956,8.0,-0.0069,17.239,2
207.3,1036,1024,bus,car,3.3297,5.7562,15.0126,5.6683,7.1829,-2.0621,2.0462,1.5181,4.5,-0.0069,0.2727,3
207.333,726,1029,truck,car,11.0603,4.7939,18.7036,4.5093,3.1433,-1.8654,0.0172,1.0166,4.5,-0.0006,0.0226,1
207.433,1030,1035,truck,car,6.375,4.6564,15.1737,4.0865,4.2987,-1.5801,2.9317,0.9516,4.5,1.6507,-0.0849,1
207.433,1030,1033,truck,car,6.375,4.6564,16.5533,4.4104,5.6783,-1.904,2.9317,0.9957,4.5,1.6507,0.0445,2
207.433,1030,1015,truck,car,6.375,4.6564,21.2496,5.538,10.3746,-1.2684,2.9317,1.8861,4.5,1.6507,0.4906,3
207.433,1033,1015,car,car,16.5533,4.4104,21.2496,5.538,0.1963,-0.6724,0.9957,1.8861,4.5,0.0445,0.4906,1
207.433,1035,1033,car,car,15.1737,4.0865,16.5533,4.4104,-3.1204,-1.4761,0.9516,0.9957,4.5,-0.0849,0.0445,1
207.433,1035,1015,car,car,15.1737,4.0865,21.2496,5.538,1.5759,-0.3485,0.9516,1.8861,4.5,-0.0849,0.4906,2
207.467,1023,1031,car,car,16.702,7.6072,18.4385,6.3843,-2.7635,-0.5771,2.2277,1.5746,4.5,1.6521,0.5958,1
207.5,999,1028,bus,truck,4.703,3.8133,8.353,5.0325,-4.35,-1.2808,0.0688,3.3973,8.0,-0.0003,-15.212,1
207.5,999,1024,bus,car,4.703,3.8133,15.0073,5.9814,5.8043,0.0181,0.0688,1.6352,4.5,-0.0003,0.9047,2
207.5,1028,1024,truck,car,8.353,5.0325,15.0073,5.9814,2.1543,-1.2011,3.3973,1.6352,4.5,-15.212,0.9047,1
207.5,1036,999,bus,bus,3.7304,5.6716,4.703,3.8133,-11.0274,-0.6417,2.0507,0.0688,12.0,0.0516,-0.0003,1
207.5,1036,1028,bus,truck,3.7304,5.6716,8.353,5.0325,-3.3774,-1.8609,2.0507,3.3973,8.0,0.0516,-15.212,2
207.5,1036,1024,bus,car,3.7304,5.6716,15.0073,5.9814,6.7769,-1.8402,2.0507,1.6352,4.5,0.0516,0.9047,3
207.533,726,1029,truck,car,11.0591,4.7907,18.8408,4.6637,3.2817,-2.023,0.0171,1.0628,4.5,-0.0007,0.4393,1
207.633,1030,1035,truck,car,6.8887,4.363,15.181,4.2765,3.7923,-2.0635,2.8636,0.9575,4.5,-1.889,0.1452,1
207.633,1030,1015,truck,car,6.8887,4.363,21.5089,5.8299,10.1202,-0.6831,2.8636,2.0357,4.5,-1.889,1.0044,2
207.633,1035,1015,car,car,15.181,4.2765,21.5089,5.8299,1.8279,-0.2466,0.9575,2.0357,4.5,0.1452,1.0044,1
207.667,1023,1031,car,car,16.8374,8.0757,18.5703,6.6855,-2.7671,-0.4098,2.6937,1.7239,4.5,3.0084,0.9033,1
207.7,999,1028,bus,truck,4.7167,3.8125,8.795,4.828,-3.9217,-1.4845,0.0687,2.0368,8.0,-0.0003,1.8395,1
207.7,1028,1024,truck,car,8.795,4.828,15.0133,6.3307,1.7183,-0.6473,2.0368,1.8787,4.5,1.8395,1.5258,1
207.7,1036,999,bus,bus,4.1323,5.5831,4.7167,3.8125,-11.4156,-0.7294,2.0671,0.0687,12.0,0.1133,-0.0003,1
207.7,1036,1028,bus,truck,4.1323,5.5831,8.795,4.828,-3.3373,-1.7449,2.0671,2.0368,8.0,0.1133,1.8395,2
207.7,1036,1024,bus,car,4.1323,5.5831,15.0133,6.3307,6.381,-1.4024,2.0671,1.8787,4.5,0.1133,1.5258,3
207.733,726,1029,truck,car,11.0579,4.7875,18.9957,4.821,3.4378,-2.1165,0.0169,1.1413,4.5,-0.0008,0.3448,1
207.833,1030,1035,truck,car,7.4095,4.1948,15.1942,4.4743,3.2847,-1.8705,2.6418,1.0436,4.5,-0.7967,0.7141,1
207.833,1030,1015,truck,car,7.4095,4.1948,21.7998,6.1384,9.8903,-0.2064,2.6418,2.1881,4.5,-0.7967,0.5186,2
207.833,1035,1015,car,car,15.1942,4.4743,21.7998,6.1384,2.1056,-0.1359,1.0436,2.1881,4.5,0.7141,0.5186,1
207.867,1023,1031,truck,car,17.0037,8.6356,18.7292,7.0131,-2.7745,-0.5275,3.0724,1.9229,4.5,0.7778,1.077,1
207.9,1036,1024,bus,car,4.5361,5.4921,15.0194,6.7269,5.9833,-0.9152,2.0641,2.0342,4.5,-0.1344,0.0299,1
207.933,726,1029,truck,car,11.0567,4.7843,19.1659,4.9804,3.6092,-1.9539,0.0168,1.1818,4.5,-0.0008,0.0589,1
208.0,1028,858,truck,car,9.319,4.41,24.7602,3.8202,10.9412,-1.5602,2.3185,0.0409,4.5,-0.411,0.0203,1
208.033,1030,1035,truck,car,7.9067,4.0265,15.2098,4.6918,2.8031,-1.4847,2.6699,1.113,4.5,1.1822,-0.0166,1
208.033,1035,1015,car,car,15.2098,4.6918,22.111,6.4588,2.4012,-0.033,1.113,2.2714,4.5,-0.0166,0.3134,1
208.067,999,987,bus,truck,4.7419,3.8108,22.5296,3.6135,9.7877,-2.3027,0.0686,0.3106,8.0,-0.0004,-0.5673,1
208.067,1023,1031,car,car,17.1851,9.2403,18.9131,7.3802,-2.772,0.0601,3.2482,2.2049,4.5,0.9829,1.7444,1
208.1,1036,1024,bus,car,4.9405,5.4041,15.03,7.1434,5.5895,-0.4107,2.0963,2.1781,4.5,0.5287,1.4114,1
208.133,1034,1029,car,car,8.061,6.909,19.3441,5.1389,6.7831,-0.0299,4.2564,1.2078,4.5,-8.124,0.2003,1
208.2,1028,858,truck,car,9.676,4.1465,24.7679,3.824,10.5919,-1.8275,2.0863,0.045,4.5,-1.5675,0.021,1
208.233,1030,1035,truck,car,8.404,3.9095,15.2299,4.9135,2.3259,-1.146,2.1989,1.1152,4.5,-5.8122,0.0446,1
208.233,1035,1015,car,car,15.2299,4.9135,22.4337,6.7897,2.7038,0.0762,1.1152,2.3596,4.5,0.0446,0.5691,1
208.333,1034,1029,car,car,8.6025,6.466,19.5267,5.299,6.4242,-0.633,2.7846,1.2061,4.5,-6.703,-0.2168,1
208.433,1030,1035,truck,car,8.7537,3.7585,15.2372,5.1346,1.9835,-0.7739,1.8766,1.0835,4.5,2.1867,-0.3654,1
208.533,1033,1029,car,car,16.9505,5.4211,19.7041,5.4524,-1.7464,-1.7687,0.9463,1.1286,4.5,-0.1313,-0.5584,1
208.533,1034,1033,car,car,9.028,6.158,16.9505,5.4211,3.4225,-1.0631,2.9732,0.9463,4.5,8.5112,-0.1313,1
208.533,1034,1029,car,car,9.028,6.158,19.7041,5.4524,6.1761,-1.0944,2.9732,1.1286,4.5,8.5112,-0.5584,2
208.633,1030,1035,truck,car,9.1035,3.6075,15.2289,5.3449,1.6254,-0.4126,1.7429,1.028,4.5,-3.428,-0.1853,1
208.733,1033,1029,car,car,17.0222,5.5984,19.8682,5.5948,-1.654,-1.7964,0.996,1.057,4.5,0.7419,-0.1574,1
208.733,1034,1033,car,car,9.556,5.6935,17.0222,5.5984,2.9662,-1.7049,3.773,0.996,4.5,-0.2909,0.7419,1
208.733,1034,1029,car,car,9.556,5.6935,19.8682,5.5948,5.8122,-1.7013,3.773,1.057,4.5,-0.2909,-0.1574,2
208.833,1030,1035,truck,car,9.375,3.438,15.1975,5.5495,1.3225,-0.0385,1.6459,1.0736,4.5,2.2638,0.696,1
208.933,1033,1029,car,car,17.1119,5.7776,20.0223,5.736,-1.5896,-1.7584,0.9609,1.0368,4.5,-0.5464,-0.0415,1
208.933,1034,1033,car,car,9.917,5.209,17.1119,5.7776,2.6949,-1.2314,1.6003,0.9609,4.5,-20.4395,-0.5464,1
208.933,1034,1029,car,car,9.917,5.209,20.0223,5.736,5.6053,-1.273,1.6003,1.0368,4.5,-20.4395,-0.0415,2
209.133,1034,1029,car,car,9.9395,5.028,20.1677,5.8811,5.7282,-0.9469,1.5225,1.0129,4.5,21.4594,-0.2001,1
209.3,1036,1042,bus,car,7.1342,4.3362,18.7843,4.604,7.1501,-1.8822,1.6947,0.4786,4.5,-0.8635,-0.8317,1
209.333,1034,1029,car,car,10.292,4.637,20.3066,6.0288,5.5146,-0.4082,2.6334,1.0345,4.5,-11.2741,0.417,1
209.4,1038,1043,truck,motorcycle,4.0494,6.1613,7.383,6.412,1.3336,-1.3993,2.8648,7.7306,2.0,-1.9914,-36.3032,1
209.433,999,1030,bus,truck,4.8348,3.8039,9.9016,2.9127,-2.9332,-1.6088,0.0677,0.9846,8.0,-0.0009,-1.2073,1
209.5,1036,1042,bus,car,7.3947,4.1483,18.8011,4.6882,6.9064,-1.6101,1.515,0.4128,4.5,-0.9249,0.1728,1
209.6,1034,858,car,car,10.544,4.2595,24.8397,3.8547,9.7957,-1.3952,1.3397,0.0605,4.5,1.1844,-0.0043,1
209.633,999,1030,bus,truck,4.8483,3.8028,10.0134,2.7741,-2.8349,-1.4713,0.0675,0.8232,8.0,-0.0011,-0.4057,1
209.7,1036,1045,bus,car,7.6175,3.9662,15.8452,3.6187,3.7277,-1.8025,1.3782,0.56,4.5,-0.4564,-0.8721,1
209.7,1036,1042,bus,car,7.6175,3.9662,18.8174,4.7795,6.6999,-1.3367,1.3782,0.5482,4.5,-0.4564,1.1835,2
209.7,1045,1042,car,car,15.8452,3.6187,18.8174,4.7795,-1.5278,-0.6392,0.56,0.5482,4.5,-0.8721,1.1835,1
209.733,1043,1029,motorcycle,car,8.1325,5.486,20.6151,6.3897,7.9826,-0.3963,1.4724,1.3492,4.5,-2.2897,0.5572,1
209.8,1034,858,car,car,10.724,3.96,24.8513,3.8581,9.6273,-1.6981,2.4663,0.0592,4.5,10.3183,-0.0089,1
209.833,999,1030,bus,truck,4.8618,3.8018,10.1198,2.6502,-2.742,-1.3484,0.0673,0.8431,8.0,-0.0012,0.6078,1
209.867,1038,1041,truck,car,4.9493,5.4332,16.3148,4.6277,6.8655,-1.3445,2.1623,0.8716,4.5,-1.0483,0.5842,1
209.9,1036,1045,bus,car,7.8218,3.7966,15.8522,3.7157,3.5304,-2.0691,1.2718,0.4267,4.5,-0.6044,-0.4668,1
209.9,1036,1042,bus,car,7.8218,3.7966,18.8356,4.9044,6.5138,-1.0422,1.2718,0.6789,4.5,-0.6044,0.1223,2
209.9,1045,1042,car,car,15.8522,3.7157,18.8356,4.9044,-1.5166,-0.6113,0.4267,0.6789,4.5,-0.4668,0.1223,1
209.933,1043,1029,motorcycle,car,8.4265,5.3005,20.7998,6.6037,7.8733,0.0032,2.6398,1.4857,4.5,15.7266,0.8085,1
210.033,999,1030,bus,truck,4.8752,3.8008,10.2413,2.5272,-2.6339,-1.2264,0.0671,0.8484,8.0,-0.0013,-0.5409,1
210.067,1038,1041,truck,car,5.2926,5.1853,16.2432,4.7981,6.4506,-1.7628,2.1303,0.9715,4.5,0.7053,0.3992,1
210.1,1036,1042,bus,car,8.0155,3.6467,18.8594,5.0458,6.3439,-0.7509,1.1918,0.7808,4.5,-0.1961,0.8977,1
210.233,999,1030,bus,truck,4.8885,3.7998,10.3666,2.427,-2.5219,-1.1272,0.0668,0.766,8.0,-0.0015,-0.2918,1
210.3,1036,1044,bus,bus,8.2073,3.5105,20.0436,2.72,-0.1637,-1.7095,1.1645,0.2194,12.0,-0.0766,0.0398,1
210.3,1036,1042,bus,car,8.2073,3.5105,18.896,5.2109,6.1887,-0.4496,1.1645,0.8871,4.5,-0.0766,0.1789,2
210.3,1038,1036,car,bus,5.6858,4.8947,8.2073,3.5105,-9.4785,-0.7658,1.9525,1.1645,12.0,-2.2195,-0.0766,1
210.3,1038,1044,car,bus,5.6858,4.8947,20.0436,2.72,2.3578,0.0247,1.9525,0.2194,12.0,-2.2195,0.0398,2
210.3,1038,1042,car,car,5.6858,4.8947,18.896,5.2109,8.7102,-1.4838,1.9525,0.8871,4.5,-2.2195,0.1789,3
210.4,1039,858,car,car,8.6764,5.6797,24.884,3.8647,11.7076,0.015,2.852,0.0517,4.5,0.5193,-0.0141,1
210.467,1041,987,car,truck,16.1348,5.209,22.5999,3.666,-1.5349,-0.607,1.1416,0.0821,8.0,0.1498,0.1986,1
210.5,1036,1044,bus,bus,8.3988,3.3867,20.0762,2.7478,-0.3226,-1.8611,1.0988,0.1988,12.0,-0.5803,-0.2432,1
210.5,1036,1042,bus,car,8.3988,3.3867,18.9511,5.3814,6.0523,-0.1553,1.0988,0.8958,4.5,-0.5803,-0.1009,2
210.5,1038,1036,car,bus,5.9885,4.6963,8.3988,3.3867,-9.5897,-0.8404,1.7448,1.0988,12.0,0.1157,-0.5803,1
210.5,1038,1044,car,bus,5.9885,4.6963,20.0762,2.7478,2.0877,-0.2015,1.7448,0.1988,12.0,0.1157,-0.2432,2
210.5,1038,1042,car,car,5.9885,4.6963,18.9511,5.3814,8.4626,-1.1149,1.7448,0.8958,4.5,0.1157,-0.1009,3
210.6,1039,858,car,car,9.1025,5.3136,24.894,3.8658,11.2915,-0.3522,2.6699,0.0489,4.5,-2.3255,-0.0134,1
210.667,1041,987,car,truck,16.0897,5.4369,22.58,3.6735,-1.5097,-0.3866,1.1865,0.1344,8.0,0.2986,0.3251,1
210.7,1030,1044,truck,truck,10.6629,2.2563,20.1058,2.7748,1.4429,-1.9815,0.7297,0.2283,8.0,0.1052,0.5439,1
210.7,1036,1030,bus,truck,8.5806,3.2811,10.6629,2.2563,-5.9177,-1.4752,1.0155,0.7297,8.0,-0.2534,0.1052,1
210.7,1036,1044,bus,truck,8.5806,3.2811,20.1058,2.7748,3.5252,-1.9937,1.0155,0.2283,8.0,-0.2534,0.5439,2
210.8,1039,1045,car,car,9.4498,4.979,15.8754,4.1287,1.9256,-0.9497,2.1282,0.7539,4.5,-3.1124,1.2619,1
210.8,1039,1049,car,motorcycle,9.4498,4.979,22.042,5.252,10.5922,-1.027,2.1282,3.2549,2.0,-3.1124,-23.2089,2
210.8,1039,858,car,car,9.4498,4.979,24.9035,3.8663,10.9537,-0.6873,2.1282,0.0463,4.5,-3.1124,-0.0127,3
210.8,1045,1049,car,motorcycle,15.8754,4.1287,22.042,5.252,4.1666,-0.1767,0.7539,3.2549,2.0,1.2619,-23.2089,1
210.8,1045,858,car,car,15.8754,4.1287,24.9035,3.8663,4.5281,-1.5376,0.7539,0.0463,4.5,1.2619,-0.0127,2
210.8,1049,858,motorcycle,car,22.042,5.252,24.9035,3.8663,-1.6385,0.0857,3.2549,0.0463,4.5,-23.2089,-0.0127,1
210.9,1036,1044,bus,bus,8.7551,3.1887,20.1518,2.8081,-0.6033,-2.1194,0.9555,0.3418,12.0,-0.3497,0.5893,1
211.0,1039,1045,car,car,9.7301,4.7009,15.9184,4.2884,1.6883,-1.3875,1.9847,0.8461,4.5,1.8082,-0.3461,1
211.0,1039,1049,car,motorcycle,9.7301,4.7009,22.3295,5.469,10.5994,-0.5319,1.9847,1.2707,2.0,1.8082,-0.4809,2
211.0,1039,858,car,car,9.7301,4.7009,24.9125,3.8663,10.6824,-0.9654,1.9847,0.0439,4.5,1.8082,-0.0119,3
211.0,1045,1049,car,motorcycle,15.9184,4.2884,22.3295,5.469,4.4111,-0.1194,0.8461,1.2707,2.0,-0.3461,-0.4809,1
211.0,1045,858,car,car,15.9184,4.2884,24.9125,3.8663,4.4941,-1.3779,0.8461,0.0439,4.5,-0.3461,-0.0119,2
211.1,1036,1044,bus,bus,8.9145,3.1032,20.216,2.8478,-0.6985,-2.2446,0.8373,0.3887,12.0,-0.831,-0.123,1
211.167,1050,1048,car,car,1.1584,9.6731,6.9555,8.265,1.2971,-0.3919,7.526,5.5291,4.5,1.133,12.2112,1
211.2,1039,1045,car,car,10.06,4.4507,15.9609,4.4496,1.4009,-1.7989,2.0546,0.8435,4.5,-1.2188,0.3187,1
211.2,1039,858,car,car,10.06,4.4507,24.921,3.8658,10.361,-1.2151,2.0546,0.0416,4.5,-1.2188,-0.011,2
211.2,1039,1049,car,motorcycle,10.06,4.4507,22.599,5.678,10.539,-0.0727,2.0546,3.0915,2.0,-1.2188,22.7101,3
211.2,1045,858,car,car,15.9609,4.4496,24.921,3.8658,4.4601,-1.2162,0.8435,0.0416,4.5,0.3187,-0.011,1
211.2,1045,1049,car,motorcycle,15.9609,4.4496,22.599,5.678,4.6381,-0.0716,0.8435,3.0915,2.0,0.3187,22.7101,2
211.3,1036,1044,bus,bus,9.0481,3.0268,20.2816,2.8882,-0.7665,-2.3614,0.7169,0.3911,12.0,-0.3744,0.1473,1
211.367,1050,1048,car,car,2.4128,8.8505,7.769,7.4015,0.8562,-0.351,7.3267,5.5166,4.5,-3.514,-12.3089,1
211.4,1039,1045,car,car,10.3662,4.2092,16.0032,4.617,1.137,-1.3922,1.8636,0.8709,4.5,-0.6812,-0.0403,1
211.4,1039,858,car,car,10.3662,4.2092,24.9291,3.8649,10.0629,-1.4557,1.8636,0.0396,4.5,-0.6812,-0.0093,2
211.4,1045,858,car,car,16.0032,4.617,24.9291,3.8649,4.4259,-1.0479,0.8709,0.0396,4.5,-0.0403,-0.0093,1
211.433,999,1051,bus,car,4.9672,3.7976,11.3899,4.8845,1.9227,-1.0631,0.0636,0.0254,4.5,-0.0132,-0.0113,1
211.5,1036,1044,bus,bus,9.1657,2.9557,20.3504,2.9324,-0.8153,-2.4767,0.6646,0.4299,12.0,-0.1476,0.2404,1
211.567,1050,1048,car,car,3.5719,8.1427,8.34,6.7475,0.2681,-0.4048,6.0801,3.2182,4.5,-8.7313,-10.7003,1
211.6,1039,1045,car,car,10.6274,3.9745,16.0379,4.7888,0.9105,-0.9857,1.607,0.8907,4.5,-1.9003,0.239,1
211.6,1039,858,car,car,10.6274,3.9745,24.9367,3.8637,9.8093,-1.6892,1.607,0.0377,4.5,-1.9003,-0.0091,2
211.6,1045,858,car,car,16.0379,4.7888,24.9367,3.8637,4.3988,-0.8749,0.8907,0.0377,4.5,0.239,-0.0091,1
211.633,999,1051,bus,truck,4.9794,3.7981,11.3917,4.889,-1.5877,-1.4091,0.0573,0.023,8.0,-0.0495,-0.0124,1
211.7,1036,1044,bus,truck,9.2723,2.8871,20.4274,2.982,3.1551,-2.4051,0.5881,0.4896,8.0,-0.6184,0.3565,1
211.767,1050,1048,car,car,4.4358,7.4821,8.744,6.3325,-0.1918,-0.6504,5.0111,3.3204,4.5,-2.2115,11.6576,1
211.8,1045,858,car,car,16.0658,4.9695,24.944,3.8622,4.3782,-0.6927,0.938,0.0365,4.5,0.2312,-0.0028,1
211.867,1038,1051,truck,truck,7.7524,3.7119,11.3943,4.8933,-4.3581,-1.3186,1.1185,0.0203,8.0,-1.751,-0.0089,1
211.9,1036,1044,truck,truck,9.3618,2.8284,20.5143,3.0381,3.1525,-2.2903,0.491,0.5368,8.0,-0.3495,0.1165,1
211.967,1050,1048,car,car,5.1969,6.8994,9.2835,5.805,-0.4134,-0.7056,4.5792,3.5114,4.5,-2.0155,-9.747,1
212.033,1053,1054,car,truck,0.7931,7.645,22.443,7.8155,13.6499,-1.9795,3.9735,2.6291,8.0,1.3196,-5.7529,1
212.067,1038,858,truck,car,7.9309,3.6256,24.9535,3.8607,12.5226,-1.9149,0.9124,0.0355,4.5,-0.3108,-0.0045,1
212.1,1036,1044,truck,truck,9.4423,2.7822,20.6029,3.1,3.1606,-2.1822,0.4457,0.5371,8.0,-0.101,-0.1109,1
212.167,1050,1048,car,car,5.8378,6.3381,9.617,5.426,-0.7208,-0.8879,3.8172,1.6161,4.5,-5.59,-7.3605,1
212.233,1053,1054,car,truck,1.5626,7.371,22.668,8.213,13.1054,-1.308,4.1777,2.1827,8.0,0.5242,0.8594,1
212.267,1038,1039,truck,car,8.0881,3.5549,11.2563,3.4727,-1.3318,-2.0678,0.7922,1.0351,4.5,-0.888,0.1629,1
212.267,1038,858,truck,car,8.0881,3.5549,24.9604,3.8593,12.3723,-1.8456,0.7922,0.036,4.5,-0.888,0.0097,2
212.267,1039,858,car,car,11.2563,3.4727,24.9604,3.8593,9.2041,-1.4134,1.0351,0.036,4.5,0.1629,0.0097,1
212.3,1036,1044,truck,truck,9.5196,2.7465,20.6855,3.1663,3.1659,-2.0802,0.3963,0.5259,8.0,-0.3998,-0.0014,1
212.3,1036,1056,truck,car,9.5196,2.7465,18.3837,3.7426,4.3641,-1.1539,0.3963,0.6234,4.5,-0.3998,-0.0477,2
212.3,1056,1044,car,truck,18.3837,3.7426,20.6855,3.1663,-5.6982,-1.5737,0.6234,0.5259,8.0,-0.0477,-0.0014,1
212.367,1050,1048,car,car,6.4025,5.937,9.698,5.142,-1.2045,-1.005,3.3049,1.9156,4.5,0.234,12.0646,1
212.433,1053,1054,car,truck,2.3142,7.0043,22.826,8.6725,12.5118,-0.4818,4.1347,2.8341,8.0,-1.016,5.6524,1
212.467,1038,1039,truck,car,8.2194,3.5043,11.4231,3.3381,-1.2963,-1.9838,0.6156,1.1299,4.5,-0.8816,0.7896,1
212.5,1036,1044,truck,truck,9.5857,2.7204,20.7637,3.2379,3.178,-1.9825,0.3134,0.5379,8.0,-0.4181,0.1182,1
212.5,1036,1056,truck,car,9.5857,2.7204,18.4281,3.8585,4.3424,-1.0119,0.3134,0.6189,4.5,-0.4181,0.0027,2
212.5,1036,858,truck,truck,9.5857,2.7204,24.9688,3.858,7.3831,-1.3624,0.3134,0.0359,8.0,-0.4181,-0.0105,3
212.5,1044,858,truck,truck,20.7637,3.2379,24.9688,3.858,-3.7949,-1.8799,0.5379,0.0359,8.0,0.1182,-0.0105,1
212.5,1056,1044,car,truck,18.4281,3.8585,20.7637,3.2379,-5.6644,-1.5294,0.6189,0.5379,8.0,0.0027,0.1182,1
212.5,1056,858,car,truck,18.4281,3.8585,24.9688,3.858,-1.4593,-2.1495,0.6189,0.0359,8.0,0.0027,-0.0105,2
212.5,1057,1042,motorcycle,car,4.7905,8.6555,19.6833,8.3183,10.3928,-0.9628,6.7564,2.2405,4.5,-11.5963,-2.1665,1
212.567,1048,1052,car,car,10.061,4.7945,15.6134,3.1555,1.0524,-0.161,2.3853,0.4615,4.5,-9.0288,0.1033,1
212.567,1050,1048,car,car,6.9359,5.5712,10.061,4.7945,-1.3749,-1.0233,3.0677,2.3853,4.5,-2.6125,-9.0288,1
212.633,999,1051,bus,truck,5.0304,3.7991,11.4075,4.9014,-1.6229,-1.3977,0.0471,0.0221,8.0,-0.0078,0.0059,1
212.633,1053,1051,car,truck,3.0253,6.6375,11.4075,4.9014,0.3822,-0.4139,3.8342,0.0221,8.0,-1.9841,0.0059,1
212.7,1036,1044,truck,truck,9.6402,2.7055,20.8429,3.3133,3.2027,-1.8922,0.262,0.553,8.0,-0.107,0.0339,1
212.7,1036,1056,truck,car,9.6402,2.7055,18.4723,3.9745,4.3321,-0.881,0.262,0.6245,4.5,-0.107,0.0531,2
212.7,1036,858,truck,truck,9.6402,2.7055,24.976,3.8569,7.3358,-1.3486,0.262,0.0385,8.0,-0.107,0.0367,3
212.7,1044,858,truck,truck,20.8429,3.3133,24.976,3.8569,-3.8669,-1.9564,0.553,0.0385,8.0,0.0339,0.0367,1
212.7,1056,1044,car,truck,18.4723,3.9745,20.8429,3.3133,-5.6294,-1.4888,0.6245,0.553,8.0,0.0531,0.0339,1
212.7,1056,858,car,truck,18.4723,3.9745,24.976,3.8569,-1.4963,-2.0324,0.6245,0.0385,8.0,0.0531,0.0367,2
212.7,1057,1042,motorcycle,car,5.679,7.954,19.7781,8.8122,9.5991,-0.4418,4.627,3.2818,4.5,-9.7888,12.626,1
212.767,1048,1052,car,car,10.0695,4.596,15.6035,3.2457,1.034,-0.4497,2.4841,0.4289,4.5,32.9282,-0.422,1
212.767,1050,1048,car,car,7.4109,5.2566,10.0695,4.596,-1.8414,-1.1394,2.6715,2.4841,4.5,-1.3544,32.9282,1
212.8,1058,1049,car,motorcycle,4.7055,10.9057,28.0255,10.2315,21.32,-0.6258,7.5514,6.2662,2.0,-15.9026,-7.2084,1
212.833,999,1051,bus,truck,5.0397,3.7993,11.4112,4.9046,-1.6285,-1.3947,0.0456,0.0316,8.0,-0.0078,0.1241,1
212.833,1053,1051,car,truck,3.6768,6.3115,11.4112,4.9046,-0.2656,-0.7431,3.4577,0.0316,8.0,-1.7685,0.1241,1
212.9,1036,1044,truck,truck,9.6873,2.6888,20.9255,3.3868,3.2382,-1.802,0.2377,0.549,8.0,-0.117,-0.0744,1
212.9,1036,1056,truck,car,9.6873,2.6888,18.5171,4.0899,4.3298,-0.7489,0.2377,0.6024,4.5,-0.117,-0.2717,2
212.9,1056,1044,car,truck,18.5171,4.0899,20.9255,3.3868,-5.5916,-1.4469,0.6024,0.549,8.0,-0.2717,-0.0744,1
212.967,1050,1052,car,car,7.8456,4.975,15.6019,3.3249,3.2563,-0.1499,2.562,0.3718,4.5,0.2617,-0.1567,1
213.0,858,1060,car,truck,24.9883,3.856,28.7676,4.6745,-4.2207,-1.3315,0.0411,0.5104,8.0,-0.0201,-0.6166,1
